2019-05-12 10:37:07.350996+00:00	2936.0	2936.25	1336.0	2244.0
2019-05-12 10:37:08.449216+00:00	2936.25	2936.5	1352.0	2228.0
2019-05-12 10:37:08.825780+00:00	2936.25	2936.5	2129.0	1451.0
2019-05-12 10:37:09.795102+00:00	2936.5	2936.75	2156.0	1424.0
2019-05-12 10:37:11.455383+00:00	2936.5	2936.75	2253.0	1327.0
2019-05-12 10:37:13.029190+00:00	2936.5	2936.75	2181.0	1399.0
2019-05-12 10:37:13.346898+00:00	2936.5	2936.75	1134.0	2446.0
2019-05-12 10:37:14.745643+00:00	2937.25	2937.5	738.0	2842.0
2019-05-12 10:37:15.403711+00:00	2937.0	2937.25	2973.0	607.0
2019-05-12 10:37:16.796703+00:00	2937.25	2937.5	2105.0	1475.0
2019-05-12 10:37:17.091762+00:00	2937.0	2937.25	3410.0	170.0
2019-05-12 10:37:17.623676+00:00	2937.25	2937.5	2576.0	1004.0
2019-05-12 10:37:19.271466+00:00	2937.25	2937.5	1077.0	2503.0
2019-05-12 10:37:20.392469+00:00	2936.5	2936.75	3268.0	312.0
2019-05-12 10:37:21.503019+00:00	2936.5	2936.75	2804.0	776.0
2019-05-12 10:37:21.799837+00:00	2932.75	2933.0	689.0	2891.0
2019-05-12 10:37:22.789774+00:00	2932.75	2933.0	2946.0	634.0
2019-05-12 10:37:23.194479+00:00	2932.75	2933.0	3049.0	531.0
2019-05-12 10:37:24.049472+00:00	2933.0	2933.25	338.0	3242.0
2019-05-12 10:37:25.502992+00:00	2932.75	2933.0	3422.0	158.0
2019-05-12 10:37:25.511937+00:00	2932.75	2933.0	3352.0	228.0
2019-05-12 10:37:27.454781+00:00	2932.75	2933.0	3491.0	89.0
2019-05-12 10:37:28.707048+00:00	2932.5	2932.75	2547.0	1033.0
2019-05-12 10:37:30.326855+00:00	2933.25	2933.5	3097.0	483.0
2019-05-12 10:37:32.516861+00:00	2933.5	2933.75	2478.0	1102.0
2019-05-12 10:37:32.860531+00:00	2933.75	2934.0	2288.0	1292.0
2019-05-12 10:37:33.278487+00:00	2934.0	2934.25	727.0	2853.0
2019-05-12 10:37:35.126164+00:00	2934.0	2934.25	2806.0	774.0
2019-05-12 10:37:36.000843+00:00	2934.0	2934.25	2868.0	712.0
2019-05-12 10:37:37.063711+00:00	2934.0	2934.25	3224.0	356.0
2019-05-12 10:37:37.653304+00:00	2934.0	2934.25	3455.0	125.0
2019-05-12 10:37:39.059253+00:00	2934.0	2934.25	3439.0	141.0
2019-05-12 10:37:40.599394+00:00	2932.25	2932.5	145.0	3435.0
2019-05-12 10:37:41.684464+00:00	2932.25	2932.5	457.0	3123.0
2019-05-12 10:37:42.632910+00:00	2932.5	2932.75	2508.0	1072.0
2019-05-12 10:37:43.830805+00:00	2932.0	2932.25	3167.0	413.0
2019-05-12 10:37:44.743586+00:00	2932.25	2932.5	1359.0	2221.0
